word,source,article_date,scraped_date,title,frequency
tout-terrain,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
développés,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
Union,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
soviétique.,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
Doté,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
quatre,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
roues,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,2
motrices,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
pesant,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
1.690,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
"kg,",https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
l'équivalent,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
soviétique,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,2
Jeep,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
américaine,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
produit,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
pour,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,3
première,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
fois,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
1953,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
dans,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,4
l'usine,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
Molotov,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
Moscou,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
qui,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
assembla,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
pendant,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
vingt,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
ans.,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
Malgré,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
succès,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
"Russie,",https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
mais,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,2
également,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
toute,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
l'Union,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
encore,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,3
"Chine,",https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
on,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
pensait,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
disparu,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
longtemps.,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
Mais,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
ce,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,3
tracteur,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
d'artillerie,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
léger,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
sur,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,5
aurait,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,2
fait,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
retour,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
front.,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,2
Comme,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
témoignent,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
photos,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
récentes,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
prises,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
près,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
ligne,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
front,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
Ukraine,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,2
",",https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,2
moins,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,2
(appellation,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
militaire,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
ATK-L,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
69),https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
été,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,2
équipé,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
d'écrans,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
protection,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
contre,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,2
les,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,8
"drones,",https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
afin,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
prolonger,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
peu,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
plus,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,4
extraordinaire,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
longévité.,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
Russians,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
are,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
preparing,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
almost,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
75-year-old,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
produced,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
since,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
"1952,",https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
for,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
sending,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
to,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
the,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
pic.twitter.com/J8LrCTM8hc,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
Face,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
dépassant,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
leur,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,3
capacité,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,3
"remplacement,",https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
que,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,2
soit,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
par,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,3
une,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,4
nouvelle,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
production,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
réactivation,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
anciens,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
quasiment,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
"épuisés,",https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
Russie,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
s'appuie,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
sur…,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
qu'elle,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
trouve.,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
L'utilisation,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
vieux,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
camions,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,2
soviétiques,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
ne,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
limite,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
logistique:,https://www.slate.fr/monde/russie-ukraine-soldat-premiere-ligne-voiture-guerre-vehicules-civils-1953,1er avril 2025 à 12h00,2025-04-01,Ukraine: la Russie envoie ses soldats en première ligne dans des voitures datant des années 1950,1
